,Beach Name,Water Temperature,Turbidity,Transducer Depth,Wave Height,Wave Period,Battery Life
6048,Montrose Beach,16.8,0.8,1.736,0.11,5.0,11.9
10674,Montrose Beach,23.1,0.78,1.719,0.098,3.0,10.6
10748,Montrose Beach,22.9,0.56,1.686,0.109,2.0,10.5
10212,Ohio Street Beach,22.4,3.34,1.7819999999999998,0.135,3.0,10.3
9766,Ohio Street Beach,24.0,277.3,1.74,0.147,3.0,10.5
11037,Montrose Beach,22.4,1.34,1.798,0.309,4.0,10.4
11565,Montrose Beach,17.2,0.25,1.652,0.099,9.0,9.4
8583,Calumet Beach,22.4,2.21,1.4809999999999999,0.12,2.0,11.0
4872,Rainbow Beach,19.8,0.67,1.569,0.136,7.0,11.8
9458,Osterman Beach,22.8,13.19,1.47,0.31,4.0,10.8
9366,Osterman Beach,22.4,9.48,1.426,0.29600000000000004,3.0,10.8
3862,Rainbow Beach,18.3,1.33,1.5830000000000002,0.159,4.0,9.9
8439,Osterman Beach,19.7,3.12,1.393,0.131,3.0,11.1
594,Ohio Street Beach,15.8,6.71,1.694,0.23800000000000002,4.0,11.8
10755,Calumet Beach,23.1,0.4,1.355,0.125,2.0,10.3
3113,Osterman Beach,17.7,0.64,1.317,0.155,3.0,11.3
1030,Calumet Beach,20.3,1.19,1.371,0.11900000000000001,2.0,11.0
3416,Montrose Beach,18.5,0.42,1.4609999999999999,0.105,3.0,10.6
455,Montrose Beach,17.9,0.26,1.392,0.158,2.0,11.5
4800,63rd Street Beach,19.8,0.35,1.8459999999999999,0.151,3.0,11.9
1651,Osterman Beach,17.0,0.69,1.294,0.121,6.0,11.8
6734,Montrose Beach,14.0,0.57,1.6380000000000001,0.084,6.0,11.7
4198,Ohio Street Beach,17.0,2.1,1.653,0.059000000000000004,3.0,10.5
5611,Ohio Street Beach,16.2,2.61,1.7619999999999998,0.23800000000000002,4.0,11.6
2860,Calumet Beach,20.4,0.87,1.4980000000000002,0.121,4.0,10.6
7325,Ohio Street Beach,16.9,3.95,1.682,0.087,4.0,11.1
10328,Calumet Beach,22.3,0.6,1.3969999999999998,0.099,3.0,10.5
10428,Montrose Beach,21.6,9.81,1.781,0.433,5.0,10.7
4431,Osterman Beach,16.5,0.96,1.272,0.125,2.0,10.8
6394,Osterman Beach,17.0,0.91,1.4,0.10800000000000001,7.0,11.6
9086,Montrose Beach,21.3,5.71,1.71,0.261,4.0,11.1
2957,Montrose Beach,18.4,1.83,1.6569999999999998,0.16899999999999998,3.0,10.7
4896,Rainbow Beach,16.8,0.44,1.506,0.158,2.0,11.6
11524,Montrose Beach,18.3,0.26,1.629,0.11800000000000001,3.0,9.5
9034,Ohio Street Beach,22.7,1.67,1.827,0.21,3.0,10.7
10266,Osterman Beach,21.8,3.92,1.2790000000000001,0.10099999999999999,4.0,10.6
10778,Ohio Street Beach,22.7,18.53,1.8519999999999999,0.11900000000000001,2.0,10.0
3409,63rd Street Beach,17.0,0.55,1.5430000000000001,0.10300000000000001,3.0,11.0
5489,Rainbow Beach,18.9,0.6,1.527,0.165,3.0,11.5
2772,Osterman Beach,18.3,3.08,1.393,0.223,4.0,11.4
9761,Osterman Beach,24.2,4.81,1.3730000000000002,0.207,3.0,10.8
10977,Calumet Beach,23.9,0.29,1.396,0.182,2.0,10.2
2877,Rainbow Beach,20.9,2.52,1.528,0.23399999999999999,4.0,11.0
580,Ohio Street Beach,16.7,7.33,1.6880000000000002,0.321,6.0,11.9
6649,Ohio Street Beach,22.0,1.23,1.7480000000000002,0.13,3.0,11.3
5862,Montrose Beach,19.2,0.38,1.661,0.193,5.0,11.9
4249,Osterman Beach,17.2,0.41,1.2309999999999999,0.126,5.0,10.9
3623,Osterman Beach,15.8,0.78,1.2770000000000001,0.081,3.0,11.1
367,Montrose Beach,15.9,2.93,1.374,0.23,3.0,11.5
517,Calumet Beach,20.1,1.44,1.5130000000000001,0.19,3.0,11.3
3406,Ohio Street Beach,19.7,1.74,1.784,0.131,3.0,10.7
200,Calumet Beach,18.8,1.19,1.419,0.113,3.0,11.6
2525,Calumet Beach,20.0,0.71,1.3980000000000001,0.065,3.0,10.7
9287,Calumet Beach,23.3,0.74,1.4709999999999999,0.159,2.0,10.8
4317,63rd Street Beach,15.8,0.71,1.548,0.078,8.0,10.7
6393,Montrose Beach,16.6,1.37,1.722,0.109,8.0,11.8
943,Ohio Street Beach,18.3,4.6,1.569,0.126,4.0,11.5
1940,Montrose Beach,17.5,1.81,1.601,0.213,3.0,11.0
1938,Calumet Beach,19.2,1.06,1.515,0.11599999999999999,3.0,10.8
10479,Calumet Beach,21.7,0.82,1.47,0.128,5.0,10.4
10536,Montrose Beach,22.0,2.75,1.676,0.125,3.0,10.7
2338,Calumet Beach,20.3,1.14,1.495,0.105,2.0,10.8
1107,Calumet Beach,20.4,1.37,1.415,0.204,2.0,11.0
4817,Calumet Beach,21.9,0.52,1.5390000000000001,0.107,3.0,12.2
10667,Osterman Beach,22.9,1.02,1.416,0.09300000000000001,5.0,10.4
7806,Osterman Beach,17.5,53.76,1.455,0.42700000000000005,8.0,11.3
11226,Calumet Beach,24.9,0.32,1.4369999999999998,0.126,4.0,9.9
7949,Calumet Beach,20.0,4.67,1.423,0.08800000000000001,4.0,11.2
5009,Rainbow Beach,15.2,1.05,1.489,0.08900000000000001,3.0,11.7
3866,Osterman Beach,18.0,1.01,1.411,0.124,7.0,11.0
3547,Rainbow Beach,16.4,1.59,1.2309999999999999,0.107,3.0,10.5
5056,Osterman Beach,14.3,0.33,1.215,0.096,4.0,12.2
10166,Osterman Beach,22.6,13.39,1.436,0.289,4.0,10.6
5514,Calumet Beach,18.3,0.98,1.435,0.132,4.0,11.8
3363,Calumet Beach,20.5,0.74,1.213,0.069,3.0,10.5
6883,Osterman Beach,13.5,28.87,1.405,0.491,6.0,11.5
4487,63rd Street Beach,15.4,0.56,1.7369999999999999,0.16,5.0,12.4
9076,Ohio Street Beach,22.5,2.47,1.827,0.188,3.0,10.7
267,Calumet Beach,17.8,1.06,1.298,0.07400000000000001,3.0,11.5
533,Montrose Beach,17.7,0.51,1.381,0.222,2.0,11.5
4009,Calumet Beach,20.5,2.21,1.581,0.11599999999999999,3.0,10.2
8063,Osterman Beach,18.2,11.28,1.35,0.12,3.0,11.2
8424,Montrose Beach,19.9,2.42,1.729,0.11900000000000001,8.0,11.3
1818,Rainbow Beach,15.7,3.1,1.615,0.29,4.0,11.2
2935,Ohio Street Beach,18.6,0.64,1.7519999999999998,0.129,3.0,10.8
10532,Montrose Beach,22.1,3.1,1.714,0.141,4.0,10.7
6046,Calumet Beach,19.2,0.83,1.528,0.061,6.0,11.7
8920,Calumet Beach,22.5,0.81,1.46,0.127,2.0,10.9
7892,Calumet Beach,18.5,4.4,1.45,0.105,6.0,11.2
10315,Osterman Beach,22.6,3.23,1.331,0.11800000000000001,3.0,10.6
4305,63rd Street Beach,16.1,0.81,1.6219999999999999,0.085,9.0,10.7
3625,Rainbow Beach,15.9,0.99,1.415,0.081,6.0,10.7
7444,Calumet Beach,17.9,1.67,1.376,0.10800000000000001,2.0,11.3
7953,Calumet Beach,20.5,4.33,1.4140000000000001,0.121,3.0,11.2
436,Montrose Beach,18.0,0.5,1.37,0.11699999999999999,2.0,11.5
9587,Osterman Beach,23.0,10.39,1.3940000000000001,0.285,4.0,10.8
7049,Rainbow Beach,0.0,0.0,1.821,0.484,6.0,10.7
9280,Montrose Beach,22.2,2.0,1.751,0.187,4.0,11.0
7867,Ohio Street Beach,18.4,8.24,1.7619999999999998,0.204,7.0,10.9
9419,Calumet Beach,23.0,2.15,1.496,0.225,4.0,10.8
5515,63rd Street Beach,18.8,0.32,1.771,0.282,3.0,11.6
7876,Calumet Beach,18.4,5.43,1.463,0.149,5.0,11.2
1401,63rd Street Beach,17.2,0.77,1.685,0.091,7.0,11.7
4193,Ohio Street Beach,17.0,1.95,1.651,0.066,2.0,10.5
864,Montrose Beach,15.4,3.09,1.565,0.125,9.0,11.2
2774,Rainbow Beach,19.4,2.4,1.59,0.254,4.0,11.0
2126,Montrose Beach,16.9,1.13,1.682,0.225,3.0,10.9
11006,Montrose Beach,23.3,2.06,1.788,0.21100000000000002,3.0,10.4
1419,63rd Street Beach,16.7,0.61,1.67,0.086,4.0,11.7
4138,Ohio Street Beach,17.5,2.13,1.693,0.16,3.0,10.5
9400,Montrose Beach,23.0,3.2,1.742,0.331,3.0,11.0
8277,Osterman Beach,18.8,2.5,1.365,0.10099999999999999,6.0,11.1
10904,Ohio Street Beach,23.3,24.27,1.7690000000000001,0.121,3.0,9.9
7087,Montrose Beach,15.7,75.09,1.7890000000000001,0.53,6.0,11.6
3319,63rd Street Beach,16.5,0.64,1.614,0.106,9.0,11.0
4266,Ohio Street Beach,18.5,2.12,1.5490000000000002,0.155,3.0,10.5
516,Ohio Street Beach,18.4,1.15,1.534,0.16899999999999998,3.0,12.1
7100,Osterman Beach,17.9,4.3,1.237,0.10099999999999999,4.0,11.4
4835,Calumet Beach,22.2,0.54,1.501,0.10300000000000001,2.0,12.2
9356,Calumet Beach,22.3,2.28,1.501,0.253,3.0,10.8
9883,Montrose Beach,22.1,11.02,1.7690000000000001,0.48200000000000004,7.0,10.9
8205,Ohio Street Beach,19.6,3.56,1.7309999999999999,0.114,2.0,10.8
325,Montrose Beach,15.8,0.3,1.321,0.105,3.0,11.6
497,Montrose Beach,16.4,0.41,1.4369999999999998,0.08800000000000001,4.0,11.5
6342,Rainbow Beach,20.5,0.96,1.6159999999999999,0.09699999999999999,4.0,11.3
8349,Osterman Beach,19.0,2.44,1.369,0.07,7.0,11.1
10585,Osterman Beach,22.4,1.97,1.344,0.11800000000000001,3.0,10.4
4721,Rainbow Beach,21.2,0.43,1.589,0.23399999999999999,3.0,11.9
1052,Ohio Street Beach,16.4,2.48,1.595,0.136,3.0,11.4
1248,Osterman Beach,16.8,2.54,1.31,0.17800000000000002,2.0,12.0
2413,Ohio Street Beach,18.3,0.6,1.68,0.08,2.0,11.0
8405,Calumet Beach,20.7,1.63,1.4909999999999999,0.134,2.0,11.0
7095,Ohio Street Beach,14.0,8.72,1.84,0.28800000000000003,5.0,11.1
8231,Osterman Beach,19.0,4.13,1.379,0.09300000000000001,3.0,11.1
2857,Osterman Beach,18.7,4.27,1.364,0.217,4.0,11.3
7790,Osterman Beach,17.5,33.98,1.49,0.444,7.0,11.3
8485,Calumet Beach,20.2,1.31,1.479,0.065,7.0,11.0
7995,Osterman Beach,19.0,11.46,1.358,0.12300000000000001,4.0,11.2
3792,Ohio Street Beach,16.2,1.65,1.7730000000000001,0.154,4.0,10.6
304,Calumet Beach,20.2,0.89,1.358,0.10400000000000001,3.0,11.5
6425,Rainbow Beach,21.6,0.77,1.6059999999999999,0.171,3.0,11.2
6704,Montrose Beach,14.3,0.85,1.652,0.092,7.0,11.7
9514,Calumet Beach,23.0,2.31,1.554,0.226,3.0,10.8
2577,Ohio Street Beach,19.9,0.94,1.71,0.12300000000000001,4.0,11.0
7786,Osterman Beach,18.8,6.31,1.47,0.425,5.0,11.3
6861,63rd Street Beach,13.5,6.5,1.9769999999999999,0.536,7.0,11.2
3055,Ohio Street Beach,19.1,0.74,1.784,0.113,2.0,10.8
9260,Montrose Beach,21.5,4.29,1.7209999999999999,0.19899999999999998,3.0,11.0
1396,Montrose Beach,17.4,1.83,1.62,0.115,7.0,11.1
5652,Ohio Street Beach,16.8,3.72,1.7369999999999999,0.233,5.0,11.6
10803,Osterman Beach,22.7,0.72,1.3969999999999998,0.094,3.0,10.3
483,Ohio Street Beach,17.0,0.81,1.55,0.078,3.0,12.2
3529,Montrose Beach,16.7,10.25,1.676,0.10800000000000001,4.0,10.6
4438,Osterman Beach,16.5,0.75,1.2229999999999999,0.107,4.0,10.8
11050,Osterman Beach,23.0,3.33,1.433,0.273,4.0,10.1
9453,Montrose Beach,22.4,6.57,1.7790000000000001,0.37,4.0,11.0
5667,Rainbow Beach,18.7,3.73,1.661,0.35100000000000003,4.0,11.4
7880,Calumet Beach,18.4,5.16,1.4340000000000002,0.13699999999999998,7.0,11.2
966,Osterman Beach,14.9,3.7,1.213,0.15,2.0,12.3
1328,63rd Street Beach,17.1,0.78,1.56,0.156,3.0,11.7
3613,Rainbow Beach,16.2,1.29,1.439,0.08900000000000001,4.0,10.7
10956,Ohio Street Beach,24.2,24.33,1.8719999999999999,0.114,4.0,9.9
9969,Montrose Beach,21.8,9.09,1.685,0.25,6.0,10.9
4744,Ohio Street Beach,18.4,0.78,1.757,0.099,2.0,12.2
9676,Ohio Street Beach,22.7,603.85,1.831,0.261,4.0,10.5
4263,63rd Street Beach,17.7,0.88,1.62,0.126,3.0,10.7
7634,Osterman Beach,18.6,1.94,1.2429999999999999,0.07,6.0,11.3
4237,Osterman Beach,16.6,1.0,1.262,0.109,4.0,10.8
8069,Calumet Beach,19.5,2.94,1.4469999999999998,0.083,3.0,11.1
9926,Osterman Beach,21.5,18.35,1.392,0.324,8.0,10.7
6302,63rd Street Beach,21.4,0.38,1.861,0.16399999999999998,4.0,11.4
3372,Osterman Beach,15.7,0.37,1.262,0.14800000000000002,3.0,11.2
8110,Osterman Beach,20.6,8.19,1.4080000000000001,0.20600000000000002,3.0,11.2
1522,Rainbow Beach,16.7,0.69,1.3869999999999998,0.10800000000000001,3.0,11.5
371,Montrose Beach,15.6,2.88,1.382,0.259,3.0,11.5
10497,Osterman Beach,22.4,3.63,1.396,0.198,4.0,10.5
9710,Ohio Street Beach,22.5,7.69,1.8419999999999999,0.282,4.0,10.5
6901,Osterman Beach,14.9,34.26,1.5230000000000001,0.461,7.0,11.4
6688,63rd Street Beach,17.6,0.89,1.817,0.076,6.0,11.3
1072,Calumet Beach,19.0,1.74,1.455,0.106,2.0,11.0
8115,Osterman Beach,20.9,7.54,1.335,0.17,3.0,11.2
3062,Rainbow Beach,19.2,0.62,1.604,0.105,8.0,10.8
6260,Montrose Beach,20.5,0.19,1.719,0.166,4.0,11.8
1038,Montrose Beach,16.7,2.63,1.547,0.14400000000000002,7.0,11.2
7812,Calumet Beach,18.4,4.23,1.652,0.263,8.0,11.2
5722,Ohio Street Beach,16.3,2.59,1.7519999999999998,0.20800000000000002,5.0,11.6
10559,Calumet Beach,22.5,0.93,1.3559999999999999,0.057999999999999996,4.0,10.4
1005,Rainbow Beach,16.7,2.25,1.45,0.20800000000000002,3.0,11.5
474,Ohio Street Beach,16.6,0.97,1.482,0.087,4.0,12.2
4824,63rd Street Beach,19.2,0.54,1.851,0.17600000000000002,4.0,11.9
9772,Montrose Beach,23.4,7.47,1.645,0.192,3.0,10.9
4971,Rainbow Beach,17.3,0.85,1.538,0.083,7.0,11.7
8176,Calumet Beach,20.1,2.86,1.474,0.09300000000000001,3.0,11.1
3282,Calumet Beach,21.6,1.22,1.405,0.131,4.0,10.5
5513,Rainbow Beach,18.4,0.63,1.588,0.301,3.0,11.5
2431,Ohio Street Beach,18.3,0.47,1.734,0.102,3.0,11.0
5824,Montrose Beach,19.4,0.97,1.716,0.26,6.0,12.0
8605,Osterman Beach,20.4,1.5,1.3880000000000001,0.098,4.0,11.0
8510,Ohio Street Beach,19.6,1.74,1.859,0.11199999999999999,3.0,10.8
7119,Calumet Beach,17.5,8.27,1.518,0.218,6.0,11.4
798,Ohio Street Beach,16.5,6.88,1.6540000000000001,0.172,4.0,11.6
301,Montrose Beach,16.9,0.25,1.329,0.134,7.0,11.6
1678,Calumet Beach,19.4,0.83,1.4340000000000002,0.077,4.0,10.9
7952,Ohio Street Beach,19.0,5.1,1.716,0.11199999999999999,4.0,10.9
959,Montrose Beach,15.4,3.31,1.6159999999999999,0.159,6.0,11.2
898,63rd Street Beach,18.1,3.31,1.818,0.33899999999999997,10.0,12.2
11390,Osterman Beach,23.5,2.11,1.265,0.139,3.0,9.4
5504,Montrose Beach,15.8,0.18,1.609,0.201,2.0,12.1
9107,Calumet Beach,22.5,0.57,1.486,0.125,4.0,10.9
6365,Osterman Beach,18.4,0.52,1.4080000000000001,0.125,2.0,11.7
207,Calumet Beach,18.3,1.12,1.4280000000000002,0.139,2.0,11.6
6264,Calumet Beach,22.2,0.46,1.5090000000000001,0.113,3.0,11.6
5280,63rd Street Beach,15.8,0.64,1.71,0.08900000000000001,4.0,11.7
11541,Ohio Street Beach,22.3,16.32,1.694,0.13,2.0,8.5
10722,Montrose Beach,22.7,0.54,1.7069999999999999,0.094,3.0,10.6
6276,Rainbow Beach,22.3,0.79,1.611,0.187,4.0,11.3
3951,63rd Street Beach,19.7,0.54,1.89,0.183,4.0,10.8
3002,Rainbow Beach,21.6,0.81,1.564,0.14,4.0,10.6
4593,Montrose Beach,18.1,0.27,1.5759999999999998,0.221,2.0,13.2
1960,Ohio Street Beach,17.0,0.7,1.8230000000000002,0.14800000000000002,3.0,11.1
4771,Montrose Beach,16.7,0.63,1.7109999999999999,0.16,2.0,12.7
4210,Ohio Street Beach,17.0,2.05,1.68,0.071,4.0,10.5
4808,Osterman Beach,17.0,0.48,1.4240000000000002,0.125,2.0,12.5
7277,Calumet Beach,18.8,4.83,1.482,0.111,4.0,11.4
4918,Rainbow Beach,19.2,0.7,1.5830000000000002,0.132,2.0,11.7
8227,Ohio Street Beach,21.4,3.08,1.756,0.134,3.0,10.8
3987,Osterman Beach,20.5,1.17,1.375,0.16399999999999998,2.0,11.0
2655,Rainbow Beach,20.0,0.82,1.489,0.244,3.0,11.1
10780,Montrose Beach,22.8,0.53,1.6569999999999998,0.10400000000000001,6.0,10.5
9231,Calumet Beach,22.7,0.6,1.495,0.13,3.0,10.9
1594,Ohio Street Beach,20.8,1.3,1.493,0.141,3.0,11.3
234,Montrose Beach,16.1,0.36,1.228,0.095,4.0,11.7
10798,Montrose Beach,22.6,0.54,1.704,0.092,10.0,10.5
4403,Osterman Beach,19.0,0.15,1.276,0.11,5.0,10.9
11402,Osterman Beach,23.7,4.37,1.3459999999999999,0.23399999999999999,3.0,9.6
982,Calumet Beach,17.4,1.37,1.415,0.11,3.0,11.1
3204,Calumet Beach,20.8,0.92,1.466,0.11199999999999999,2.0,10.6
4553,Rainbow Beach,18.5,0.35,1.452,0.215,2.0,12.2
3530,Osterman Beach,16.9,2.35,1.3030000000000002,0.131,3.0,11.1
3903,63rd Street Beach,17.1,0.74,1.9,0.11,8.0,10.8
9810,Ohio Street Beach,22.7,597.4,1.768,0.11599999999999999,3.0,10.5
11160,Calumet Beach,24.2,0.41,1.3969999999999998,0.077,2.0,10.0
1649,63rd Street Beach,17.2,0.84,1.626,0.092,7.0,11.6
11440,Ohio Street Beach,23.4,11.15,1.673,0.114,2.0,8.9
9126,Montrose Beach,20.8,6.08,1.724,0.294,3.0,11.1
7712,Osterman Beach,18.8,1.25,1.3530000000000002,0.191,6.0,11.3
574,Ohio Street Beach,16.1,7.58,1.745,0.239,5.0,11.9
952,63rd Street Beach,16.1,1.7,1.5859999999999999,0.19,3.0,12.0
10323,Ohio Street Beach,23.7,7.02,1.724,0.175,3.0,10.3
7348,Osterman Beach,17.4,4.09,1.294,0.152,3.0,11.4
10671,Osterman Beach,22.9,1.07,1.4040000000000001,0.09699999999999999,4.0,10.4
10538,Ohio Street Beach,21.8,13.24,1.72,0.096,4.0,10.2
6626,Rainbow Beach,20.7,0.76,1.585,0.095,4.0,11.2
4320,Ohio Street Beach,17.9,1.85,1.5090000000000001,0.078,2.0,10.5
5395,63rd Street Beach,16.0,0.59,1.715,0.099,6.0,11.7
5799,Calumet Beach,18.5,1.19,1.483,0.147,6.0,11.7
10813,Calumet Beach,22.9,0.4,1.375,0.057999999999999996,7.0,10.2
10230,Montrose Beach,22.6,4.72,1.663,0.183,2.0,10.8
1612,Montrose Beach,19.1,0.36,1.614,0.135,4.0,11.1
6808,63rd Street Beach,14.3,0.9,1.75,0.106,6.0,11.3
10363,Ohio Street Beach,22.2,9.22,1.7790000000000001,0.07200000000000001,5.0,10.3
10513,Osterman Beach,22.7,3.04,1.36,0.188,4.0,10.5
3467,63rd Street Beach,14.6,0.63,1.5859999999999999,0.19899999999999998,3.0,11.0
7925,Osterman Beach,19.1,11.67,1.41,0.161,4.0,11.2
4115,Ohio Street Beach,17.6,2.11,1.7080000000000002,0.156,3.0,10.6
4509,Rainbow Beach,16.3,0.65,1.5630000000000002,0.183,3.0,12.2
6994,Rainbow Beach,0.0,0.0,1.7790000000000001,0.545,7.0,10.9
7461,Osterman Beach,19.0,2.44,1.213,0.142,3.0,11.3
8984,Osterman Beach,19.9,1.45,1.3980000000000001,0.152,3.0,10.9
9785,Osterman Beach,22.3,5.63,1.364,0.32899999999999996,4.0,10.7
124,Montrose Beach,16.4,3.68,1.4340000000000002,0.152,2.0,11.8
4601,Ohio Street Beach,17.9,0.34,1.6869999999999998,0.142,3.0,12.7
2552,Osterman Beach,18.8,0.51,1.3419999999999999,0.11199999999999999,2.0,11.4
1365,63rd Street Beach,18.2,0.5,1.705,0.1,4.0,11.7
204,Calumet Beach,19.2,1.44,1.392,0.115,2.0,11.6
4147,Rainbow Beach,16.0,0.88,1.4569999999999999,0.069,5.0,10.6
2638,63rd Street Beach,20.1,0.39,1.775,0.155,2.0,11.3
10317,Montrose Beach,22.7,1.86,1.642,0.185,3.0,10.8
8302,Calumet Beach,19.0,1.21,1.425,0.069,8.0,11.1
3881,Montrose Beach,17.3,0.8,1.7630000000000001,0.115,4.0,10.4
763,Calumet Beach,17.5,3.28,1.4240000000000002,0.254,4.0,11.1
6709,63rd Street Beach,17.6,0.63,1.79,0.079,6.0,11.3
5252,Osterman Beach,16.1,0.47,1.262,0.122,7.0,12.1
4375,Rainbow Beach,14.5,0.88,1.504,0.10099999999999999,6.0,10.5
5410,Ohio Street Beach,16.5,1.12,1.6980000000000002,0.09699999999999999,3.0,11.7
5795,Montrose Beach,18.2,1.46,1.6780000000000002,0.305,4.0,12.0
9393,Osterman Beach,24.0,7.99,1.43,0.28600000000000003,3.0,10.8
5477,Rainbow Beach,19.2,0.52,1.544,0.165,3.0,11.5
9286,Ohio Street Beach,22.9,1.03,1.8419999999999999,0.158,2.0,10.6
9167,Calumet Beach,23.0,0.39,1.463,0.126,4.0,10.9
6385,Rainbow Beach,21.4,0.67,1.6159999999999999,0.136,2.0,11.3
2906,Ohio Street Beach,19.1,0.9,1.786,0.128,4.0,10.8
1245,Ohio Street Beach,16.7,1.96,1.625,0.133,3.0,11.4
3382,63rd Street Beach,16.6,0.6,1.607,0.094,4.0,11.0
3146,63rd Street Beach,19.5,0.5,1.77,0.135,5.0,11.1
10766,Ohio Street Beach,22.7,9.81,1.814,0.136,2.0,10.0
9184,Calumet Beach,23.6,0.43,1.469,0.14,4.0,10.9
737,Montrose Beach,15.7,21.89,1.6030000000000002,0.376,4.0,11.3
3984,Calumet Beach,21.2,3.07,1.579,0.133,3.0,10.2
3882,Osterman Beach,17.4,0.89,1.4369999999999998,0.102,4.0,11.0
5935,Rainbow Beach,19.8,1.46,1.5919999999999999,0.09699999999999999,4.0,11.4
2569,Montrose Beach,19.7,0.09,1.6030000000000002,0.10400000000000001,9.0,10.9
2750,Rainbow Beach,19.6,2.35,1.62,0.32,4.0,11.0
2578,Rainbow Beach,21.5,0.8,1.482,0.11699999999999999,4.0,11.1
5417,Rainbow Beach,17.9,0.52,1.594,0.20600000000000002,2.0,11.5
3384,Osterman Beach,17.8,0.61,1.12,0.134,5.0,11.2
10,Montrose Beach,14.5,4.3,1.3769999999999998,0.32799999999999996,3.0,11.9
3235,63rd Street Beach,19.4,0.42,1.71,0.095,4.0,11.1
9475,Montrose Beach,22.0,6.83,1.716,0.306,4.0,11.0
4600,Osterman Beach,19.0,0.45,1.341,0.198,3.0,13.0
2061,Osterman Beach,16.8,1.1,1.3459999999999999,0.23399999999999999,3.0,11.6
10503,Calumet Beach,23.2,0.57,1.4680000000000002,0.138,5.0,10.4
220,Montrose Beach,16.2,0.44,1.2570000000000001,0.105,3.0,11.7
11121,Montrose Beach,22.3,0.43,1.739,0.228,3.0,10.3
1835,Ohio Street Beach,16.2,2.08,1.786,0.184,3.0,11.2
2285,63rd Street Beach,18.9,0.51,1.774,0.228,3.0,11.3
887,63rd Street Beach,16.2,1.74,1.611,0.20600000000000002,3.0,12.0
5350,Rainbow Beach,19.4,1.13,1.5319999999999998,0.182,2.0,11.5
10467,Calumet Beach,21.6,1.16,1.443,0.154,5.0,10.5
3531,Ohio Street Beach,17.1,1.12,1.631,0.096,3.0,10.7
5870,Ohio Street Beach,18.7,0.42,1.742,0.141,5.0,11.5
10918,Montrose Beach,23.1,0.33,1.7380000000000002,0.106,8.0,10.5
11287,Montrose Beach,22.5,0.61,1.7080000000000002,0.166,3.0,10.1
2699,Montrose Beach,18.9,1.66,1.724,0.364,3.0,10.8
10522,Ohio Street Beach,22.0,18.15,1.764,0.14300000000000002,4.0,10.2
10375,Ohio Street Beach,22.1,8.01,1.7730000000000001,0.071,4.0,10.3
7400,Ohio Street Beach,17.8,3.16,1.704,0.076,3.0,11.1
3415,63rd Street Beach,16.9,0.66,1.615,0.091,4.0,11.0
7511,Osterman Beach,17.8,32.92,1.4340000000000002,0.447,8.0,11.3
3664,Osterman Beach,16.4,0.35,1.1840000000000002,0.106,2.0,11.1
3773,Montrose Beach,16.6,1.12,1.642,0.249,4.0,10.5
2771,Montrose Beach,18.4,2.61,1.71,0.259,4.0,10.8
9805,Osterman Beach,22.6,3.95,1.4040000000000001,0.135,3.0,10.7
9797,Osterman Beach,23.5,4.96,1.3519999999999999,0.136,3.0,10.8
743,Montrose Beach,15.6,18.58,1.6380000000000001,0.38299999999999995,4.0,11.3
1299,63rd Street Beach,16.7,0.55,1.758,0.08900000000000001,4.0,11.7
9075,Osterman Beach,21.4,4.39,1.4369999999999998,0.249,3.0,10.9
8336,Calumet Beach,19.3,1.43,1.4780000000000002,0.055999999999999994,6.0,11.1
8341,Calumet Beach,19.3,1.49,1.492,0.05,9.0,11.1
2535,Ohio Street Beach,18.8,0.66,1.681,0.083,4.0,11.0
1156,Rainbow Beach,17.1,1.25,1.459,0.09300000000000001,4.0,11.6
4417,Calumet Beach,18.3,1.76,1.2590000000000001,0.068,6.0,12.8
3494,Ohio Street Beach,17.9,2.24,1.764,0.154,3.0,10.7
4890,Rainbow Beach,14.8,0.78,1.496,0.13,3.0,11.6
3094,63rd Street Beach,19.3,0.49,1.78,0.10800000000000001,4.0,11.1
5066,63rd Street Beach,17.0,0.58,1.7080000000000002,0.201,5.0,11.7
8283,Ohio Street Beach,21.7,2.9,1.7269999999999999,0.127,2.0,10.9
3953,Osterman Beach,19.3,0.77,1.432,0.14400000000000002,3.0,11.0
6153,Montrose Beach,16.8,0.71,1.706,0.106,5.0,11.8
2492,Osterman Beach,17.8,0.68,1.32,0.087,2.0,11.4
3931,Rainbow Beach,17.9,1.03,1.693,0.212,2.0,10.6
7574,Calumet Beach,18.8,1.94,1.39,0.064,6.0,11.3
2753,Montrose Beach,18.6,2.87,1.6840000000000002,0.3,4.0,10.8
9795,Calumet Beach,23.4,1.59,1.395,0.075,3.0,10.7
7903,Ohio Street Beach,19.0,6.72,1.768,0.151,4.0,10.9
3640,Osterman Beach,15.5,0.4,1.195,0.107,8.0,11.1
3835,Rainbow Beach,19.0,1.54,1.6269999999999998,0.23800000000000002,4.0,10.7
10954,Montrose Beach,23.7,0.27,1.811,0.155,3.0,10.4
6906,Osterman Beach,13.5,18.3,1.524,0.45899999999999996,6.0,11.4
8921,Montrose Beach,20.3,0.82,1.742,0.228,3.0,11.1
10360,Calumet Beach,22.0,0.46,1.416,0.057999999999999996,6.0,10.5
2275,Osterman Beach,16.9,0.83,1.278,0.183,2.0,11.5
2854,Calumet Beach,20.4,0.9,1.508,0.12,4.0,10.6
